allocated_memory_MB,total_memory_MB,milliseconds
256.0,3932.0,1645991573555
256.0,3932.0,1645991573555
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573556
256.0,3932.0,1645991573557
256.0,3932.0,1645991573557
256.0,3932.0,1645991573557
256.0,3931.0,1645991573557
256.0,3931.0,1645991573557
256.0,3931.0,1645991573557
256.0,3931.0,1645991573558
256.0,3931.0,1645991573558
256.0,3931.0,1645991573558
256.0,3931.0,1645991573558
256.0,3931.0,1645991573558
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573559
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573560
256.0,3931.0,1645991573561
256.0,3931.0,1645991573561
256.0,3931.0,1645991573561
256.0,3931.0,1645991573561
256.0,3931.0,1645991573561
256.0,3931.0,1645991573562
256.0,3931.0,1645991573562
256.0,3931.0,1645991573562
256.0,3931.0,1645991573562
256.0,3931.0,1645991573562
256.0,3931.0,1645991573562
256.0,3931.0,1645991573563
256.0,3931.0,1645991573563
256.0,3931.0,1645991573563
256.0,3931.0,1645991573563
256.0,3931.0,1645991573563
256.0,3931.0,1645991573563
256.0,3930.0,1645991573563
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573564
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573565
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573566
256.0,3930.0,1645991573567
256.0,3930.0,1645991573567
256.0,3930.0,1645991573567
256.0,3930.0,1645991573567
256.0,3930.0,1645991573567
256.0,3930.0,1645991573567
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573568
256.0,3930.0,1645991573569
256.0,3930.0,1645991573569
256.0,3930.0,1645991573569
256.0,3930.0,1645991573569
256.0,3929.0,1645991573569
256.0,3929.0,1645991573569
256.0,3929.0,1645991573569
256.0,3929.0,1645991573570
256.0,3929.0,1645991573570
256.0,3929.0,1645991573570
256.0,3929.0,1645991573570
256.0,3929.0,1645991573570
256.0,3929.0,1645991573570
256.0,3929.0,1645991573571
256.0,3929.0,1645991573571
256.0,3929.0,1645991573571
256.0,3929.0,1645991573571
256.0,3929.0,1645991573571
256.0,3929.0,1645991573572
256.0,3929.0,1645991573572
256.0,3929.0,1645991573572
256.0,3929.0,1645991573572
256.0,3929.0,1645991573572
256.0,3929.0,1645991573573
256.0,3929.0,1645991573573
256.0,3929.0,1645991573573
256.0,3929.0,1645991573573
256.0,3929.0,1645991573573
256.0,3929.0,1645991573573
256.0,3929.0,1645991573574
256.0,3929.0,1645991573574
256.0,3929.0,1645991573574
256.0,3929.0,1645991573574
256.0,3929.0,1645991573574
256.0,3929.0,1645991573574
256.0,3929.0,1645991573575
256.0,3929.0,1645991573575
256.0,3929.0,1645991573575
256.0,3929.0,1645991573575
256.0,3929.0,1645991573575
