allocated_memory_MB,total_memory_MB,milliseconds
214.0,3911.0,1645991954520
214.0,3911.0,1645991954520
214.0,3911.0,1645991954520
214.0,3911.0,1645991954520
214.0,3911.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954521
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954522
214.0,3910.0,1645991954523
214.0,3910.0,1645991954523
214.0,3910.0,1645991954523
214.0,3910.0,1645991954523
214.0,3910.0,1645991954523
214.0,3910.0,1645991954524
214.0,3910.0,1645991954524
214.0,3910.0,1645991954524
214.0,3910.0,1645991954524
214.0,3910.0,1645991954524
214.0,3910.0,1645991954524
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954525
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954526
214.0,3910.0,1645991954527
214.0,3909.0,1645991954527
214.0,3909.0,1645991954527
214.0,3909.0,1645991954527
214.0,3909.0,1645991954527
214.0,3909.0,1645991954527
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954528
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954529
214.0,3909.0,1645991954530
214.0,3909.0,1645991954530
214.0,3909.0,1645991954530
214.0,3909.0,1645991954530
214.0,3909.0,1645991954530
214.0,3909.0,1645991954530
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954531
214.0,3909.0,1645991954532
214.0,3909.0,1645991954532
214.0,3909.0,1645991954532
214.0,3909.0,1645991954532
214.0,3909.0,1645991954532
214.0,3909.0,1645991954532
214.0,3909.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954533
214.0,3908.0,1645991954534
214.0,3908.0,1645991954534
214.0,3908.0,1645991954534
214.0,3908.0,1645991954534
214.0,3908.0,1645991954534
214.0,3908.0,1645991954534
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954535
214.0,3908.0,1645991954536
214.0,3908.0,1645991954536
214.0,3908.0,1645991954536
214.0,3908.0,1645991954536
214.0,3908.0,1645991954536
214.0,3908.0,1645991954536
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954537
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3908.0,1645991954538
214.0,3907.0,1645991954538
214.0,3907.0,1645991954539
214.0,3907.0,1645991954539
214.0,3907.0,1645991954539
214.0,3907.0,1645991954539
214.0,3907.0,1645991954539
214.0,3907.0,1645991954539
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954540
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954541
214.0,3907.0,1645991954542
214.0,3907.0,1645991954542
214.0,3907.0,1645991954542
214.0,3907.0,1645991954542
214.0,3907.0,1645991954542
214.0,3907.0,1645991954542
214.0,3907.0,1645991954543
214.0,3907.0,1645991954543
214.0,3907.0,1645991954543
214.0,3907.0,1645991954543
214.0,3907.0,1645991954543
214.0,3907.0,1645991954544
214.0,3907.0,1645991954544
214.0,3907.0,1645991954544
214.0,3907.0,1645991954544
214.0,3907.0,1645991954544
214.0,3907.0,1645991954544
214.0,3907.0,1645991954545
214.0,3906.0,1645991954545
214.0,3906.0,1645991954545
214.0,3906.0,1645991954545
214.0,3906.0,1645991954545
214.0,3906.0,1645991954545
214.0,3906.0,1645991954546
214.0,3906.0,1645991954546
214.0,3906.0,1645991954546
214.0,3906.0,1645991954546
214.0,3906.0,1645991954546
214.0,3906.0,1645991954546
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954547
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954548
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954549
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3906.0,1645991954550
214.0,3905.0,1645991954551
214.0,3905.0,1645991954551
214.0,3905.0,1645991954551
214.0,3905.0,1645991954551
214.0,3905.0,1645991954551
214.0,3905.0,1645991954551
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954552
214.0,3905.0,1645991954553
214.0,3905.0,1645991954553
214.0,3905.0,1645991954553
214.0,3905.0,1645991954553
214.0,3905.0,1645991954553
214.0,3905.0,1645991954553
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954554
214.0,3905.0,1645991954555
214.0,3905.0,1645991954555
214.0,3905.0,1645991954555
214.0,3905.0,1645991954555
