allocated_memory_MB,total_memory_MB,milliseconds
194.0,3989.0,1645991973201
194.0,3989.0,1645991973201
194.0,3989.0,1645991973202
194.0,3989.0,1645991973202
194.0,3989.0,1645991973202
194.0,3989.0,1645991973202
194.0,3989.0,1645991973202
194.0,3989.0,1645991973202
194.0,3989.0,1645991973203
194.0,3989.0,1645991973203
194.0,3989.0,1645991973203
194.0,3989.0,1645991973203
194.0,3989.0,1645991973203
194.0,3989.0,1645991973203
194.0,3989.0,1645991973204
194.0,3989.0,1645991973204
194.0,3989.0,1645991973204
194.0,3989.0,1645991973204
194.0,3989.0,1645991973204
194.0,3989.0,1645991973204
194.0,3989.0,1645991973205
194.0,3989.0,1645991973205
194.0,3989.0,1645991973205
194.0,3989.0,1645991973205
194.0,3989.0,1645991973206
194.0,3989.0,1645991973206
194.0,3989.0,1645991973206
194.0,3989.0,1645991973206
194.0,3989.0,1645991973206
194.0,3989.0,1645991973207
194.0,3989.0,1645991973207
194.0,3989.0,1645991973207
194.0,3989.0,1645991973207
194.0,3989.0,1645991973207
194.0,3989.0,1645991973207
194.0,3989.0,1645991973208
194.0,3989.0,1645991973208
194.0,3988.0,1645991973208
194.0,3988.0,1645991973208
194.0,3988.0,1645991973208
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973209
194.0,3988.0,1645991973210
194.0,3988.0,1645991973210
194.0,3988.0,1645991973210
194.0,3988.0,1645991973210
194.0,3988.0,1645991973210
194.0,3988.0,1645991973211
194.0,3988.0,1645991973211
194.0,3988.0,1645991973211
194.0,3988.0,1645991973211
194.0,3988.0,1645991973211
194.0,3988.0,1645991973211
194.0,3988.0,1645991973212
194.0,3988.0,1645991973212
194.0,3988.0,1645991973212
194.0,3988.0,1645991973212
194.0,3988.0,1645991973212
194.0,3988.0,1645991973212
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973213
194.0,3988.0,1645991973214
194.0,3988.0,1645991973214
194.0,3987.0,1645991973214
194.0,3987.0,1645991973214
194.0,3987.0,1645991973214
194.0,3987.0,1645991973214
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973215
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973216
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973217
194.0,3987.0,1645991973218
194.0,3987.0,1645991973218
194.0,3987.0,1645991973218
194.0,3987.0,1645991973218
194.0,3987.0,1645991973218
194.0,3987.0,1645991973218
194.0,3987.0,1645991973219
194.0,3987.0,1645991973219
194.0,3987.0,1645991973219
194.0,3987.0,1645991973219
194.0,3987.0,1645991973219
194.0,3987.0,1645991973219
194.0,3986.0,1645991973219
194.0,3986.0,1645991973220
194.0,3986.0,1645991973220
194.0,3986.0,1645991973220
194.0,3986.0,1645991973220
194.0,3986.0,1645991973220
194.0,3986.0,1645991973221
194.0,3986.0,1645991973221
194.0,3986.0,1645991973221
194.0,3986.0,1645991973221
194.0,3986.0,1645991973221
194.0,3986.0,1645991973221
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973222
194.0,3986.0,1645991973223
194.0,3986.0,1645991973223
194.0,3986.0,1645991973223
194.0,3986.0,1645991973223
194.0,3986.0,1645991973223
194.0,3986.0,1645991973224
194.0,3986.0,1645991973224
194.0,3986.0,1645991973224
194.0,3986.0,1645991973224
194.0,3986.0,1645991973224
194.0,3986.0,1645991973224
194.0,3986.0,1645991973225
194.0,3986.0,1645991973225
194.0,3986.0,1645991973225
194.0,3986.0,1645991973225
194.0,3986.0,1645991973225
194.0,3986.0,1645991973225
194.0,3985.0,1645991973226
194.0,3985.0,1645991973226
194.0,3985.0,1645991973226
194.0,3985.0,1645991973226
194.0,3985.0,1645991973226
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973227
194.0,3985.0,1645991973228
194.0,3985.0,1645991973228
194.0,3985.0,1645991973228
194.0,3985.0,1645991973228
194.0,3985.0,1645991973228
194.0,3985.0,1645991973228
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973229
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973230
194.0,3985.0,1645991973231
194.0,3985.0,1645991973231
194.0,3985.0,1645991973231
194.0,3985.0,1645991973231
194.0,3985.0,1645991973231
194.0,3984.0,1645991973231
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973232
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973233
194.0,3984.0,1645991973234
194.0,3984.0,1645991973234
194.0,3984.0,1645991973234
194.0,3984.0,1645991973234
194.0,3984.0,1645991973234
194.0,3984.0,1645991973234
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973235
194.0,3984.0,1645991973236
194.0,3984.0,1645991973236
194.0,3984.0,1645991973236
194.0,3984.0,1645991973236
194.0,3984.0,1645991973236
194.0,3984.0,1645991973236
194.0,3984.0,1645991973237
194.0,3984.0,1645991973237
194.0,3983.0,1645991973237
194.0,3983.0,1645991973237
194.0,3983.0,1645991973237
194.0,3983.0,1645991973237
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973238
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973239
194.0,3983.0,1645991973240
194.0,3983.0,1645991973240
194.0,3983.0,1645991973240
194.0,3983.0,1645991973240
194.0,3983.0,1645991973240
194.0,3983.0,1645991973240
194.0,3983.0,1645991973241
194.0,3983.0,1645991973241
194.0,3983.0,1645991973241
194.0,3983.0,1645991973241
194.0,3983.0,1645991973241
194.0,3983.0,1645991973242
194.0,3983.0,1645991973242
194.0,3983.0,1645991973242
194.0,3983.0,1645991973242
194.0,3983.0,1645991973242
194.0,3983.0,1645991973242
194.0,3983.0,1645991973243
194.0,3983.0,1645991973243
194.0,3982.0,1645991973243
194.0,3982.0,1645991973243
194.0,3982.0,1645991973243
194.0,3982.0,1645991973244
194.0,3982.0,1645991973244
194.0,3982.0,1645991973244
194.0,3982.0,1645991973244
194.0,3982.0,1645991973244
194.0,3982.0,1645991973244
194.0,3982.0,1645991973245
194.0,3982.0,1645991973245
194.0,3982.0,1645991973245
194.0,3982.0,1645991973245
194.0,3982.0,1645991973245
194.0,3982.0,1645991973245
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973246
194.0,3982.0,1645991973247
194.0,3982.0,1645991973247
194.0,3982.0,1645991973247
