allocated_memory_MB,total_memory_MB,milliseconds
134.0,3978.0,1645991896178
134.0,3978.0,1645991896183
134.0,3978.0,1645991896183
134.0,3978.0,1645991896187
134.0,3978.0,1645991896187
134.0,3978.0,1645991896189
134.0,3978.0,1645991896189
134.0,3978.0,1645991896190
134.0,3978.0,1645991896190
134.0,3978.0,1645991896190
134.0,3978.0,1645991896190
134.0,3978.0,1645991896190
134.0,3978.0,1645991896191
134.0,3978.0,1645991896191
134.0,3978.0,1645991896191
134.0,3978.0,1645991896191
134.0,3978.0,1645991896191
134.0,3978.0,1645991896191
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896192
134.0,3978.0,1645991896193
134.0,3978.0,1645991896193
134.0,3978.0,1645991896193
134.0,3978.0,1645991896193
134.0,3977.0,1645991896193
134.0,3977.0,1645991896193
134.0,3977.0,1645991896193
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896194
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896195
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896196
134.0,3977.0,1645991896197
134.0,3977.0,1645991896197
134.0,3977.0,1645991896197
134.0,3977.0,1645991896197
134.0,3977.0,1645991896197
134.0,3977.0,1645991896198
134.0,3977.0,1645991896198
134.0,3977.0,1645991896198
134.0,3977.0,1645991896198
134.0,3977.0,1645991896198
134.0,3976.0,1645991896198
134.0,3976.0,1645991896199
134.0,3976.0,1645991896199
134.0,3976.0,1645991896199
134.0,3976.0,1645991896199
134.0,3976.0,1645991896199
134.0,3976.0,1645991896199
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896200
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896201
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896202
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896203
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896204
134.0,3976.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896205
134.0,3975.0,1645991896206
134.0,3975.0,1645991896206
134.0,3975.0,1645991896206
134.0,3975.0,1645991896216
134.0,3988.0,1645991896216
134.0,3988.0,1645991896216
134.0,3988.0,1645991896216
134.0,3988.0,1645991896217
134.0,3988.0,1645991896217
134.0,3988.0,1645991896217
134.0,3988.0,1645991896217
134.0,3988.0,1645991896217
134.0,3988.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896218
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896219
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896220
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896221
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3987.0,1645991896222
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896223
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896224
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896225
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896226
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896227
134.0,3986.0,1645991896228
134.0,3986.0,1645991896228
134.0,3986.0,1645991896228
134.0,3986.0,1645991896228
134.0,3986.0,1645991896228
134.0,3986.0,1645991896228
134.0,3985.0,1645991896229
134.0,3985.0,1645991896229
134.0,3985.0,1645991896229
134.0,3985.0,1645991896229
134.0,3985.0,1645991896229
134.0,3985.0,1645991896229
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896230
134.0,3985.0,1645991896231
134.0,3985.0,1645991896231
134.0,3985.0,1645991896231
134.0,3985.0,1645991896231
134.0,3985.0,1645991896231
134.0,3985.0,1645991896232
134.0,3985.0,1645991896232
134.0,3985.0,1645991896232
134.0,3985.0,1645991896232
134.0,3985.0,1645991896232
134.0,3985.0,1645991896232
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896233
134.0,3985.0,1645991896234
134.0,3985.0,1645991896234
134.0,3985.0,1645991896234
134.0,3985.0,1645991896234
134.0,3984.0,1645991896234
134.0,3984.0,1645991896234
134.0,3984.0,1645991896234
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896235
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896236
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896237
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896238
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896239
134.0,3984.0,1645991896240
134.0,3984.0,1645991896240
134.0,3984.0,1645991896240
134.0,3984.0,1645991896240
134.0,3983.0,1645991896240
134.0,3983.0,1645991896240
134.0,3983.0,1645991896240
134.0,3983.0,1645991896240
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896241
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896242
134.0,3983.0,1645991896243
134.0,3983.0,1645991896243
134.0,3983.0,1645991896243
134.0,3983.0,1645991896243
134.0,3983.0,1645991896243
134.0,3983.0,1645991896243
134.0,3983.0,1645991896244
134.0,3983.0,1645991896244
134.0,3983.0,1645991896244
