allocated_memory_MB,total_memory_MB,milliseconds
214.0,3967.0,1645991906500
214.0,3967.0,1645991906500
214.0,3967.0,1645991906500
214.0,3967.0,1645991906500
214.0,3967.0,1645991906501
214.0,3967.0,1645991906501
214.0,3967.0,1645991906501
214.0,3967.0,1645991906501
214.0,3967.0,1645991906502
214.0,3966.0,1645991906502
214.0,3966.0,1645991906502
214.0,3966.0,1645991906502
214.0,3966.0,1645991906502
214.0,3966.0,1645991906503
214.0,3966.0,1645991906503
214.0,3966.0,1645991906503
214.0,3966.0,1645991906503
214.0,3966.0,1645991906503
214.0,3966.0,1645991906503
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906504
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906505
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906506
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906507
214.0,3966.0,1645991906508
214.0,3965.0,1645991906508
214.0,3965.0,1645991906508
214.0,3965.0,1645991906508
214.0,3965.0,1645991906508
214.0,3965.0,1645991906508
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906509
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906510
214.0,3965.0,1645991906511
214.0,3965.0,1645991906511
214.0,3965.0,1645991906511
214.0,3965.0,1645991906511
214.0,3965.0,1645991906511
214.0,3965.0,1645991906511
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906512
214.0,3965.0,1645991906513
214.0,3965.0,1645991906513
214.0,3965.0,1645991906513
214.0,3965.0,1645991906513
214.0,3965.0,1645991906513
214.0,3965.0,1645991906514
214.0,3965.0,1645991906514
214.0,3964.0,1645991906514
214.0,3964.0,1645991906514
214.0,3964.0,1645991906514
214.0,3964.0,1645991906514
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906515
214.0,3964.0,1645991906516
214.0,3964.0,1645991906516
214.0,3964.0,1645991906516
214.0,3964.0,1645991906516
214.0,3964.0,1645991906516
214.0,3964.0,1645991906516
214.0,3964.0,1645991906517
214.0,3964.0,1645991906517
214.0,3964.0,1645991906517
214.0,3964.0,1645991906517
214.0,3964.0,1645991906517
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906518
214.0,3964.0,1645991906519
214.0,3964.0,1645991906519
214.0,3964.0,1645991906519
214.0,3964.0,1645991906519
214.0,3964.0,1645991906519
214.0,3964.0,1645991906519
214.0,3964.0,1645991906520
214.0,3964.0,1645991906520
214.0,3964.0,1645991906520
214.0,3963.0,1645991906520
214.0,3963.0,1645991906520
214.0,3963.0,1645991906520
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906521
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906522
214.0,3963.0,1645991906523
214.0,3963.0,1645991906523
214.0,3963.0,1645991906523
214.0,3963.0,1645991906523
214.0,3963.0,1645991906523
214.0,3963.0,1645991906523
